titulo,parceiro,depositario,loc_celebracao,pais_celebracao,data,temas,status,n_registro_onu,vigor_int_em,expirou_em,pdf_url
"Acordo entre o Governo da República Federativa do Brasil e o Governo da República de Botsuana sobre o Exercício de Atividade Remunerada por parte de Dependentes do Pessoal Diplomático, Consular, Militar, Administrativo e Técnico.",Botsuana,NA,Brasília,Brasil,05/05/2009,Dependentes - Atividades Remuneradas,Em Vigor,50593,12/11/2010,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3103
"Ajuste Complementar ao Acordo de Cooperação Científica, Técnica e Tecnológica entre o Governo da República Federativa do Brasil e o Governo da República de Cuba para implementação do Projeto ""Capacitação na Utilização de Derivados de Crédito como Instrumentos Financeiros de Controle de Risco Creditício""",Cuba,NA,Brasília,Brasil,04/05/2009,Cooperação Técnica,Em Vigor,NA,04/05/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/4772
"Ajuste Complementar ao Acordo de Cooperação Científica, Técnica e Tecnológica entre o Governo da República Federativa do Brasil e o Governo da República de Cuba para implementação do Projeto ``Modelo Conceitual de Estrutura do Banco de Dados Geológicos da República de Cuba ``.",Cuba,NA,Brasília,Cuba,04/05/2009,Cooperação Científica e Tecnológica; Cooperação Técnica,Em Vigor,NA,04/05/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/4775
"Ajuste Complementar ao Acordo de Cooperação Científica, Técnica e Tecnológica entre o Governo da República Federativa do Brasil e o Governo da República de Cuba para Implementação do Projeto ``Fortalecimento Institucional do Centro de Tecnologia e Qualidade do Ministério da Indústria Sidero-Mecânica de Cuba ``",Cuba,NA,Brasília,Brasil,04/05/2009,Cooperação Científica e Tecnológica; Cooperação Técnica,Em Vigor,NA,04/05/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/4777
Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República do Peru para Implementação do Projeto “Fortalecimento das Capacidades dos Sistemas de Saúde do Brasil e do Peru”,Peru,NA,Rio Branco,Brasil,28/04/2009,Saúde,Em ratificação da(s) outra(s) Parte(s),NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/10046
Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República do Peru para Implementação do Projeto “Fortalecimento da Qualidade Educacional nas Áreas Prioritárias da Formação Técnico-Profissional Peruana”,Peru,NA,Rio Branco,Brasil,28/04/2009,Cooperação Educacional e Esportiva; Cooperação Artístico-cultural,Em ratificação da(s) outra(s) Parte(s),NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/10038
Acordo entre o Governo da República do Peru e o Governo da República Federativa do Brasil para Suprimir o Uso e a Apresentação do Carnê Internacional de Tripulante Terrestre (Troca de Notas),Peru,NA,Rio Branco,Brasil,28/04/2009,Fronteiras e Soberania Territorial,Em Vigor,NA,11/05/2011,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/10035
"Acordo, por Troca de Notas, para Modificar o “Regulamento das Comissões de Fronteira Peru-Brasil”",Peru,NA,Rio Branco,Brasil,28/04/2009,Fronteiras e Soberania Territorial,Em Vigor,NA,24/11/2010,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/10028
"Declaração Conjunta - Visita de Trabalho à República Argentina do Presidente da República Federativa do Brasil, Luiz Inácio Lula da Silva",Argentina,NA,Buenos Aires,Argentina,23/04/2009,Declaração Conjunta,Em Vigor,NA,23/04/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/2337
Acordo de Cooperação entre o Governo da República Federativa do Brasil e o Governo da República da Angola no Domínio de Turismo,Angola,NA,Luanda,Angola,17/04/2009,"Turismo, Feira e Exposições",Em ratificação da(s) outra(s) Parte(s),NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/1985
Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo da República de Cabo Verde para o Incentivo à Formação Científica de Estudantes Caboverdianos,Cabo Verde,NA,Brasília,Brasil,14/04/2009,Cooperação Educacional e Esportiva; Cooperação Artístico-cultural,Em Vigor,NA,14/04/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3357
Memorando de Entendimento entre o Ministério das Relações Exteriores da República Federativa do Brasil e o Ministério dos Negócios Estrangeiros da República Helênica sobre Cooperação entre o Instituto Rio Branco do Ministério das Relações Exteriores da República Federativa do Brasil e a Academia Diplomática do Ministério dos Negócios Estrangeiros da República Helênica,Grécia,NA,Atenas,Grécia,03/04/2009,Academias Diplomáticas,Em ratificação da(s) outra(s) Parte(s),NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/6221
Memorando de Entendimento entre o Ministério das Relações Exteriores da República Federativa do Brasil e o Ministério dos Negócios Estrangeiros da República Helênica sobre o Estabelecimento de um Mecanismo de Consultas Políticas,Grécia,NA,Atenas,Grécia,03/04/2009,Consultas Diplomáticas,Em Vigor,NA,03/04/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/6370
"Acordo de Cooperação entre o Governo da República Federativa do Brasil e o Governo da República Helênica em Assuntos Econômicos, Científicos, Tecnológicos e de Inovação",Grécia,NA,Atenas,Grécia,03/04/2009,Cooperação Científica e Tecnológica,Em Vigor,NA,06/11/2011,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/6429
Acordo entre a República Federativa do Brasil e a República Helênica sobre Extradição,Grécia,NA,Atenas,Grécia,03/04/2009,Extradição,Em Vigor,NA,01/04/2019,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/6504
Acordo entre o Governo da República Federativa do Brasil e o Governo da República de Moçambique no Domínio da Defesa,Moçambique,NA,Maputo,Moçambique,26/03/2009,Defesa e Assuntos Militares,Em Vigor,NA,21/06/2015,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/196
Memorando de Entendimento entre a República Federativa do Brasil e o Reino Unido da Grã-Bretanha e Irlanda do Norte sobre Cooperação em Assuntos Migratórios,Reino Unido,NA,Brasília,Brasil,24/03/2009,Entendimento; Migrações,Em Vigor,NA,24/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/10818
Ajuste Complementar ao Acordo entre o Governo da República Federativa do Brasil e a Organização Internacional do Trabalho (OIT) para Cooperação Técnica com outros Países da América Latina e Países da África para a Implementação do Programa de Parceria OIT/BRASIL para a Promoção da Cooperação Sul-Sul,OIT - Organização Internacional do Trabalho,NA,Genebra,Suíça,22/03/2009,Cooperação Interinstitucional; Cooperação Técnica,Em Vigor,NA,22/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/9270
Acordo de Sede entre o Governo da República Federativa do Brasil e a Secretaria-Geral Ibero-Americana (SEGIB),SEGIB - Secretaria-Geral Ibero-Americana,NA,Brasília,Brasil,18/03/2009,Acordo de Sede,Substituído,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/11146
Ajuste Complementar ao Acordo de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo da República Togolesa para Implementação do Projeto “Gestão de Patrimônio Material e Imaterial no Togo”.,Togo,NA,Lomé,Togo,17/03/2009,Cooperação Artístico-cultural; Cooperação Técnica,Em Vigor,NA,17/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/11621
Ajuste Complementar ao Acordo de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo da República Togolesa para Implementação do Projeto “Apoio Institucional ao ITRA”,Togo,NA,Lomé,Togo,17/03/2009,Agricultura; Cooperação Técnica,Em Vigor,NA,17/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/11628
Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo da República Togolesa Relativo ao Estabelecimento de um Mecanismo de Consultas Políticas,Togo,NA,Lomé,Togo,17/03/2009,Entendimento; Consultas Diplomáticas,Em Vigor,NA,17/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/11631
"Acordo entre o Governo da República Federativa do Brasil e o Governo da República Togolesa sobre o Exercício de Atividade Remunerada por Parte de Dependentes do Pessoal Diplomático, Consular, Militar, Administrativo e Técnico",Togo,NA,Lomé,Togo,17/03/2009,Dependentes - Atividades Remuneradas,Em ratificação da(s) outra(s) Parte(s),NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12010
"Ajuste Complementar ao Acordo de Cooperação Técnica entre o Governo da República Federativa do Brasil e o Governo da República do Benim para Implementação do Projeto "" Gestão de Patrimônio Material e Imaterial no Benim """,Benin,NA,Cotonou,Benin,13/03/2009,Cooperação Artístico-cultural,Em Vigor,NA,13/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/2766
"Ajuste Complementar ao Acordo de Cooperação Técnica entre o Governo da República Federativa do Brasil e o Governo da República do Benim para Implementação do "" Projeto Piloto em Doença Falciforme """,Benin,NA,Cotonou,Benin,13/03/2009,Saúde,Em Vigor,NA,13/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/2773
"Ajuste Complementar ao Acordo de Cooperação Técnica entre o Governo da República Federativa do Brasil e o Governo da República do Benim para Implementação do Projeto "" Bolsa Família - Fase Piloto """,Benin,NA,Cotonou,Benin,13/03/2009,Cooperação Técnica,Em Vigor,NA,13/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/2780
"Acordo entre o Governo da República Federativa do Brasil e o Governo da República do Benim sobre o Exercício de Atividade Remunerada por Parte de Dependentes do Pessoal Diplomático, Consular, Militar, Administrativo e Técnico",Benin,NA,Cotonou,Benin,13/03/2009,Relações Diplomáticas e Consulares; Dependentes - Atividades Remuneradas,Em Vigor,50594,28/10/2010,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/2833
"Acordo, por Troca de Notas, entre o Brasil e a Bolívia sobre o Regulamento da Comissão Mista Brasileiro-Boliviana para Construção de uma Ponte Internacional sobre o Rio Mamoré.",Bolívia,NA,Brasília,Brasil,12/03/2009,Comissão Mista; Obras Públicas,Em Vigor,NA,09/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/2965
Memorando de Entendimento Para a Constituição de Mecanismo de Coordenação e Cooperação Brasil-Bolívia,Bolívia,NA,Brasília,Brasil,12/03/2009,Cooperação Técnica,Em Vigor,NA,12/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/2963
"Acordo entre o Brasil e a Bolívia sobre o Exercício de Atividade Remunerada por Parte de Dependentes do Pessoal Diplomático, Consular, Militar, Administrativo e Técnico",Bolívia,NA,Brasília,Brasil,12/03/2009,Dependentes - Atividades Remuneradas,Em promulgação/MRE,NA,30/06/2019,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/2970
"Ajuste Complementar ao Acordo Básico de Cooperação Técnica, Científica e Tecnológica entre o Governo da República Federativa do Brasil e a Bolívia para Implementação do Projeto “Fortalecimento da Capacidade Institucional do Ministério de Saúde e Esportes da Bolívia em Sistemas de Vigilância em Saúde Ambiental”",Bolívia,NA,Brasília,Brasil,12/03/2009,Cooperação Técnica; Cooperação Científica e Tecnológica; Saúde,Em Vigor,NA,12/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/2961
"Ajuste Complementar ao Acordo Básico de Cooperação Técnica, Científica e Tecnológica entre o Governo da República Federativa do Brasil e o Governo da República da Bolívia para Implementação do Projeto “Apoio à Implementação do Banco de Leite Materno.”",Bolívia,NA,Brasília,Brasil,12/03/2009,Cooperação Técnica; Cooperação Científica e Tecnológica; Saúde,Em Vigor,NA,12/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/2959
Programa Executivo ao Acordo Básico de Cooperação Científica e Técnica entre o Brasil e o São Tomé e Princípe para Implementação do Projeto “Centro de Formação Profissional Brasil – São Tomé e Príncipe”,São Tomé e Príncipe,NA,Brasília,Brasil,11/03/2009,Cooperação Educacional e Esportiva; Cooperação Técnica,Em Vigor,NA,11/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/10657
Programa Executivo ao Acordo Básico de Cooperação Científica e Técnica entre o Brasil e São Tomé e Princípe para Implementação do Projeto “Implantação do Programa Nacional de Extensão Rural (PRONER) em São Tomé e Príncipe”,São Tomé e Príncipe,NA,Brasília,Brasil,11/03/2009,Cooperação Técnica; Agricultura,Em Vigor,NA,11/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/10676
Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Capacitação em Português como Língua Estrangeira Instrumental para Agentes do Governo Uruguaio – Polícia Rodoviária”,Uruguai,NA,Brasília,Brasil,10/03/2009,Cooperação Técnica,Em Vigor,NA,19/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12663
Acordo de Serviços Aéreos entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai.,Uruguai,NA,Brasília,Brasil,10/03/2009,Transporte Aéreo,Em ratificação da(s) outra(s) Parte(s),NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12680
Declaração Conjunta,Uruguai,NA,Brasília,Brasil,10/03/2009,Declaração Conjunta,Em Vigor,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12668
Programa Executivo Relativo ao Acordo Marco para o Estabelecimento de um Programa de Cooperação Internacional entre o Brasil e a Organização das Nações Unidas para Alimentação e Agricultura (FAO) para Promover a Alimentação Escolar no Âmbito da Iniciativa América Latina e Caribe Sem Fome,FAO (Org. das Nações Unidas para Agricultura e Alimentação ),NA,Brasília,Brasil,09/03/2009,Direitos Humanos; Agricultura,Em Vigor,NA,09/03/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/9154
Acordo entre o Governo da República Federativa do Brasil e a Grande Jamairia Árabe Popular Socialista da Líbia na Área de Saúde Animal,Libia,NA,Brasília,Brasil,19/02/2009,Sanidade Animal e Vegetal,Em promulgação/MRE,NA,05/10/2010,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/8556
Protocolo de Intenções entre o Brasil a Líbia sobre Cooperação Técnica na Área da Saúde,Libia,NA,Brasília,Brasil,19/02/2009,Saúde,Em Vigor,NA,19/02/2009,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/8512
